REF_DATE,GEO,DGUID,Financial market statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019-05-04,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-05-05,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-05-06,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-07,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-08,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-09,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-10,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-11,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-05-12,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-05-13,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-14,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-15,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-16,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-17,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-18,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-05-19,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-05-20,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-21,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-22,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-23,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-24,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-25,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-05-26,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-05-27,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-28,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-29,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-30,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-05-31,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-01,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-06-02,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-06-03,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-04,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-05,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-06,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-07,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-08,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-06-09,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-06-10,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-11,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-12,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-13,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-14,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-15,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-06-16,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-06-17,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-18,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-19,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-20,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-21,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-22,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-06-23,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-06-24,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-25,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-26,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-27,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-28,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-06-29,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-06-30,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-07-01,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-02,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-03,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-04,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-05,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-06,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-07-07,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-07-08,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-09,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-10,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-11,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-12,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-13,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-07-14,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-07-15,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-16,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-17,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-18,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-19,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-20,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-07-21,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-07-22,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-23,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-24,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-25,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-26,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-27,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-07-28,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-07-29,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-30,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-07-31,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-01,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-02,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-03,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-08-04,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-08-05,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-06,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-07,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-08,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-09,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-10,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-08-11,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-08-12,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-13,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-14,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-15,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-16,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-17,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-08-18,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-08-19,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-20,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-21,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-22,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-23,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-24,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-08-25,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-08-26,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-27,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-28,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-29,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-30,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-08-31,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-09-01,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-09-02,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-03,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-04,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-05,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-06,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-07,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-09-08,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-09-09,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-10,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-11,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-12,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-13,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-14,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-09-15,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-09-16,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-17,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-18,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-19,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-20,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-21,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-09-22,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-09-23,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-24,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-25,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-26,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-27,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-09-28,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-09-29,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-09-30,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-01,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-02,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-03,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-04,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-05,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-10-06,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-10-07,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-08,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-09,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-10,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-11,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-12,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-10-13,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-10-14,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-15,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-16,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-17,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-18,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-19,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-10-20,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-10-21,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-22,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-23,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-24,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-25,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-26,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-10-27,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-10-28,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-29,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-30,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-10-31,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-01,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-02,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-11-03,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-11-04,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-05,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-06,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-07,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-08,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-09,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-11-10,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-11-11,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-12,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-13,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-14,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-15,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-16,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-11-17,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-11-18,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-19,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-20,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-21,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-22,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-23,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-11-24,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-11-25,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-26,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-27,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-28,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-29,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-11-30,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-12-01,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-12-02,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-03,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-04,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-05,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-06,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-07,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-12-08,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-12-09,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-10,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-11,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-12,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-13,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-14,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-12-15,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-12-16,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-17,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-18,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-19,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-20,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-21,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-12-22,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-12-23,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-24,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-25,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-26,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-27,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-28,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-12-29,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2019-12-30,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2019-12-31,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2020-01-01,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2020-01-02,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2020-01-03,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2020-01-04,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2020-01-05,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2020-01-06,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2020-01-07,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2020-01-08,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2020-01-09,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2020-01-10,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2020-01-11,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2020-01-12,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2020-01-13,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2020-01-14,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2020-01-15,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2020-01-16,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2020-01-17,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
2020-01-18,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2020-01-19,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,0.000,,,,3
2020-01-20,Canada,2016A000011124,"Operating band, high",Percent,239,units,0,v39077,1.37,2.000,,,,3
